1609512060.0,29400.00000000,29414.44000000,29399.99000000,29410.50000000,24.90700600,1609512119999,732441.59189324,592,15.62838800,459553.28176346,0
1609512120.0,29410.50000000,29412.00000000,29402.13000000,29408.34000000,25.54561000,1609512179999,751301.34428667,621,13.64295600,401238.74285386,0
1609512180.0,29408.35000000,29408.35000000,29387.95000000,29403.50000000,21.16548200,1609512239999,622223.61299991,702,11.13665200,327396.07350802,0
1609512240.0,29403.50000000,29410.00000000,29384.25000000,29397.85000000,26.01417800,1609512299999,764813.23993742,924,12.96691500,381222.74445314,0
1609512300.0,29397.86000000,29403.68000000,29320.87000000,29334.74000000,52.66472100,1609512359999,1546667.53878615,1192,12.46659300,366358.56521942,0
1609512360.0,29334.73000000,29363.05000000,29311.48000000,29350.99000000,67.79831100,1609512419999,1989065.85628844,1531,37.37904800,1096698.48940504,0
1609512420.0,29350.98000000,29384.24000000,29344.83000000,29370.59000000,48.02953600,1609512479999,1410321.08007126,863,21.03023500,617566.84096186,0
1609512480.0,29369.91000000,29382.08000000,29345.02000000,29345.04000000,14.30846500,1609512539999,420212.26481172,680,6.75521300,198401.78852753,0
1609512540.0,29346.79000000,29367.54000000,29329.15000000,29367.53000000,25.57576300,1609512599999,750423.19920210,907,12.66451100,371613.33940536,0
1609512600.0,29367.53000000,29367.54000000,29338.99000000,29339.00000000,24.21348700,1609512659999,710555.05385416,782,12.38470900,363425.71954496,0
1609512660.0,29339.00000000,29349.68000000,29330.49000000,29335.03000000,21.71820400,1609512719999,637249.50603633,712,9.06327700,265948.62943308,0
1609512720.0,29335.03000000,29337.28000000,29294.09000000,29315.00000000,89.52280700,1609512779999,2624192.80293800,1933,27.05779500,793127.61948806,0
1609512780.0,29316.46000000,29317.65000000,29266.15000000,29279.17000000,59.01740700,1609512839999,1728621.78773325,1728,27.12349800,794380.55418965,0
1609512840.0,29279.17000000,29311.01000000,29279.17000000,29311.00000000,47.25220300,1609512899999,1384393.52555733,1073,27.48378600,805198.55649661,0
1609512900.0,29311.00000000,29330.17000000,29311.00000000,29317.18000000,24.54670900,1609512959999,719703.31905353,778,15.10385000,442834.25940373,0
1609512960.0,29317.18000000,29321.20000000,29290.37000000,29307.85000000,33.96946100,1609513019999,995640.47274319,1149,20.95310700,614143.77862917,0
1609513020.0,29307.85000000,29324.07000000,29306.97000000,29318.99000000,22.21941600,1609513079999,651458.13148249,763,12.02049700,352420.48945278,0
1609513080.0,29318.99000000,29337.01000000,29306.96000000,29321.23000000,33.54421900,1609513139999,983682.14871360,831,20.76003100,608834.25381768,0
1609513140.0,29321.23000000,29330.89000000,29321.23000000,29327.84000000,21.78042900,1609513199999,638768.90197656,639,12.20184000,357845.34703522,0
1609513200.0,29327.83000000,29327.83000000,29307.20000000,29324.33000000,30.95089200,1609513259999,907463.51985985,776,8.70671700,255259.26410389,0
1609513260.0,29324.33000000,29326.99000000,29290.00000000,29290.01000000,28.58007000,1609513319999,837779.20040732,989,10.16656400,298006.98080455,0
1609513320.0,29290.00000000,29300.00000000,29260.00000000,29260.35000000,38.11828400,1609513379999,1116019.82238924,1135,15.78127300,462053.18766881,0
1609513380.0,29260.35000000,29294.44000000,29250.66000000,29290.86000000,55.09168600,1609513439999,1612534.42120517,1551,33.79390900,989198.32057253,0
1609513440.0,29290.86000000,29290.87000000,29266.93000000,29273.02000000,17.68416000,1609513499999,517729.38485478,796,6.92049600,202606.42549203,0
1609513500.0,29273.01000000,29316.52000000,29273.01000000,29314.99000000,43.64488500,1609513559999,1278497.57906057,1301,27.48336000,805069.32432452,0
1609513560.0,29315.00000000,29330.00000000,29315.00000000,29330.00000000,47.51016600,1609513619999,1393199.04323764,1115,35.72990000,1047744.46801914,0
1609513620.0,29329.99000000,29336.92000000,29314.33000000,29318.77000000,28.61003300,1609513679999,839098.54068857,1105,16.50041700,483929.24817286,0
1609513680.0,29318.76000000,29332.08000000,29314.32000000,29330.18000000,29.38738100,1609513739999,861784.85685196,995,11.77510600,345306.60150696,0
1609513740.0,29330.18000000,29340.00000000,29327.43000000,29331.16000000,44.57012400,1609513799999,1307371.11511581,974,32.41740500,950936.69756925,0
1609513800.0,29331.15000000,29331.16000000,29330.00000000,29330.00000000,26.49793100,1609513859999,777191.59582504,555,5.28906700,155129.89576561,0
1609513860.0,29330.01000000,29391.00000000,29330.01000000,29381.49000000,70.61965500,1609513919999,2072998.03434364,1412,53.82655600,1579847.48484463,0
1609513920.0,29381.50000000,29385.78000000,29350.80000000,29367.82000000,33.78496300,1609513979999,992280.99023941,1154,13.54496100,397767.97254361,0
1609513980.0,29367.83000000,29367.83000000,29341.00000000,29352.72000000,27.47271200,1609514039999,806469.03404411,965,10.28751200,301987.93822064,0
1609514040.0,29352.72000000,29359.79000000,29342.20000000,29350.00000000,28.62533400,1609514099999,840104.90316839,942,11.75844600,345079.21846095,0
1609514100.0,29350.00000000,29356.13000000,29330.02000000,29334.63000000,21.72190000,1609514159999,637374.42584296,980,11.44476700,335824.56470275,0
1609514160.0,29334.63000000,29352.27000000,29334.63000000,29350.54000000,25.47323900,1609514219999,747556.56748434,650,10.76177500,315802.76896832,0
1609514220.0,29350.54000000,29350.54000000,29334.40000000,29343.82000000,19.51318800,1609514279999,572628.66073690,800,6.64891600,195118.98795592,0
1609514280.0,29343.82000000,29354.46000000,29340.82000000,29351.42000000,15.23737500,1609514339999,447199.90251413,751,7.81112900,229251.77004800,0
1609514340.0,29351.42000000,29370.00000000,29351.41000000,29369.52000000,28.09182800,1609514399999,824837.27094500,934,22.02089600,646570.48487835,0
1609514400.0,29369.53000000,29370.01000000,29315.90000000,29317.79000000,56.20040500,1609514459999,1649098.05659555,1858,20.63758300,605603.58432853,0
1609514460.0,29317.78000000,29330.46000000,29280.00000000,29316.74000000,89.27974900,1609514519999,2616715.63568341,2523,55.70827600,1632889.40774492,0
1609514520.0,29316.74000000,29343.05000000,29312.35000000,29317.44000000,40.85105900,1609514579999,1197969.03082937,1452,24.80372000,727399.90298888,0
1609514580.0,29317.44000000,29323.18000000,29288.93000000,29293.01000000,61.90661600,1609514639999,1814247.21924433,1834,32.14367200,942018.81764157,0
1609514640.0,29293.00000000,29315.98000000,29288.93000000,29299.99000000,21.73117100,1609514699999,636761.70750954,923,11.04377800,323606.31462588,0
